"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
2,0.25,3,0.5,0.25,"CoSPAR",0.8472,0.9261,0.4815,215,265,0.694,0.6316,TRUE,22.31,2203,0.8318,0.6523,0.6533,0.4664,0.3488,0.2595,0.07709,0.1008,0.234,0.5011,0.8576,2965,126,0,0.09008,0.7662,37,370,630,2131,834,348,604,0,0.9019,4.457
2,0.25,3,0.5,0.25,"Lineage-DE",0.8689,0.9465,0.5393,283,265,NA,NA,TRUE,1.338,2203,0.8318,0.6523,0.6533,0.4664,0.3488,0.2595,0.07709,0.1008,0.234,0.5011,0.8576,2965,126,0,0.09008,0.7662,37,370,630,2131,834,348,604,0,0.9019,4.457
2,0.25,4,0.5,0.25,"CYFER",0.9751,0.9953,0.8333,209,231,0.9779,0.9767,TRUE,5.816,2204,0.8318,0.6523,0.6583,0.4816,0.3608,0.2653,0.09203,0.1208,0.2281,0.5207,0.8274,2985,191,1,0.03752,0.761,39,390,610,2204,781,380,559,10,0.9573,5.131
2,0.25,4,0.5,0.25,"CoSPAR",0.7399,0.9172,0.4728,202,231,0.6815,0.6496,TRUE,22.79,2204,0.8318,0.6523,0.6583,0.4816,0.3608,0.2653,0.09203,0.1208,0.2281,0.5207,0.8274,2985,191,1,0.03752,0.761,39,390,610,2204,781,380,559,10,0.9573,5.131
2,0.25,4,0.5,0.25,"Lineage-DE",0.8036,0.9356,0.5139,258,231,NA,NA,TRUE,1.337,2204,0.8318,0.6523,0.6583,0.4816,0.3608,0.2653,0.09203,0.1208,0.2281,0.5207,0.8274,2985,191,1,0.03752,0.761,39,390,610,2204,781,380,559,10,0.9573,5.131
2,0.25,5,0.5,0.25,"CYFER",0.9352,0.9862,0.6653,223,185,0.9556,0.9532,TRUE,6.515,2205,0.8318,0.6523,0.4384,0.4904,0.3667,0.2775,0.08991,0.1129,0.2482,0.5161,0.8939,2965,195,0,0.1216,0.75,35,350,650,2127,838,316,634,0,0.9547,4.465
2,0.25,5,0.5,0.25,"CoSPAR",0.7641,0.9216,0.5897,187,185,0.7073,0.6442,TRUE,22.06,2205,0.8318,0.6523,0.4384,0.4904,0.3667,0.2775,0.08991,0.1129,0.2482,0.5161,0.8939,2965,195,0,0.1216,0.75,35,350,650,2127,838,316,634,0,0.9547,4.465
2,0.25,5,0.5,0.25,"Lineage-DE",0.7819,0.9351,0.5144,236,185,NA,NA,TRUE,1.446,2205,0.8318,0.6523,0.4384,0.4904,0.3667,0.2775,0.08991,0.1129,0.2482,0.5161,0.8939,2965,195,0,0.1216,0.75,35,350,650,2127,838,316,634,0,0.9547,4.465
2,0.25,6,0.5,0.25,"CYFER",0.9508,0.9869,0.7276,227,274,0.9648,0.9639,TRUE,5.695,2206,0.8318,0.6523,0.6697,0.4425,0.3335,0.2622,0.07639,0.118,0.2318,0.485,0.7801,3061,148,0,0.08075,0.7637,36,360,640,2098,963,353,604,0,0.9468,4.461
2,0.25,6,0.5,0.25,"CoSPAR",0.7093,0.8736,0.4214,205,274,0.6822,0.6225,TRUE,22.61,2206,0.8318,0.6523,0.6697,0.4425,0.3335,0.2622,0.07639,0.118,0.2318,0.485,0.7801,3061,148,0,0.08075,0.7637,36,360,640,2098,963,353,604,0,0.9468,4.461
2,0.25,6,0.5,0.25,"Lineage-DE",0.7659,0.9089,0.4868,233,274,NA,NA,TRUE,1.319,2206,0.8318,0.6523,0.6697,0.4425,0.3335,0.2622,0.07639,0.118,0.2318,0.485,0.7801,3061,148,0,0.08075,0.7637,36,360,640,2098,963,353,604,0,0.9468,4.461
